pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_hudson_fst	no_snps
Mi	Na	VHQE01000097.1	6400001	6420000	0.824005426012115	950
Mi	Na	VHQE01000097.1	6420001	6440000	0.8040734215162911	930
Mi	Na	VHQE01000097.1	6440001	6460000	0.8183844373600024	1030
Mi	Na	VHQE01000097.1	6460001	6480000	0.724435791481246	1062
Mi	Na	VHQE01000097.1	6480001	6500000	0.6727852557465314	1046
Mi	Na	VHQE01000097.1	6500001	6520000	0.7259426578275533	997
Mi	Na	VHQE01000097.1	6520001	6540000	0.808306018674368	1153
Mi	Na	VHQE01000097.1	6540001	6560000	0.6687973484848485	872
Mi	Na	VHQE01000097.1	6560001	6580000	0.824209409267775	1047
Mi	Na	VHQE01000097.1	6580001	6600000	0.7846689084625855	969
Mi	Na	VHQE01000097.1	6600001	6620000	0.8147428300545154	1026
Mi	Na	VHQE01000097.1	6620001	6640000	0.7240531659808768	931
Mi	Na	VHQE01000097.1	6640001	6660000	0.8017498811222064	965
Mi	Na	VHQE01000097.1	6660001	6680000	0.8756558341811798	1014
Mi	Na	VHQE01000097.1	6680001	6700000	0.6147723236867312	831
Mi	Na	VHQE01000097.1	6700001	6720000	0.8065241178079692	670
Mi	Na	VHQE01000097.1	6720001	6740000	0.7036295890982047	824
Mi	Na	VHQE01000097.1	6740001	6760000	0.6947097189789839	960
Mi	Na	VHQE01000097.1	6760001	6780000	0.6929736294240111	956
Mi	Na	VHQE01000097.1	6780001	6800000	0.7854739875362369	1128
Mi	Na	VHQE01000097.1	6800001	6820000	0.7346594686058456	1050
Mi	Na	VHQE01000097.1	6820001	6840000	0.6496198266498193	1100
Mi	Na	VHQE01000097.1	6840001	6860000	0.6972779369627508	1041
Mi	Na	VHQE01000097.1	6860001	6880000	0.7631141294602833	1035
Mi	Na	VHQE01000097.1	6880001	6900000	0.8468272890165706	1042
Mi	Na	VHQE01000097.1	6900001	6920000	0.7315680959108091	969
Mi	Na	VHQE01000097.1	6920001	6940000	0.8444133714434551	1097
Mi	Na	VHQE01000097.1	6940001	6960000	0.7672392030939182	1029
Mi	Na	VHQE01000097.1	6960001	6980000	0.7059340911480988	977
Mi	Na	VHQE01000097.1	6980001	7000000	0.8034807685858958	1131
Mi	Na	VHQE01000097.1	7000001	7020000	0.7275041713762851	1007
Mi	Na	VHQE01000097.1	7020001	7040000	0.7212128616649082	974
Mi	Na	VHQE01000097.1	7040001	7060000	0.7606715158890396	758
Mi	Na	VHQE01000097.1	7060001	7080000	0.7961262606036335	885
Mi	Na	VHQE01000097.1	7080001	7100000	0.8350210326714763	912
Mi	Na	VHQE01000097.1	7100001	7120000	0.7802376267759502	972
Mi	Na	VHQE01000097.1	7120001	7140000	0.6577358164081933	1075
Mi	Na	VHQE01000097.1	7140001	7160000	0.7552332341406698	1037
Mi	Na	VHQE01000097.1	7160001	7180000	0.7902830542030073	991
Mi	Na	VHQE01000097.1	7180001	7200000	0.7015083194063423	977
Mi	Na	VHQE01000097.1	7200001	7220000	0.6001647629862178	1086
Mi	Na	VHQE01000097.1	7220001	7240000	0.7908294941990881	1140
Mi	Na	VHQE01000097.1	7240001	7260000	0.8188453496731809	1140
Mi	Na	VHQE01000097.1	7260001	7280000	0.6920108903730803	1125
Mi	Na	VHQE01000097.1	7280001	7300000	0.7088256600577307	1032
Mi	Na	VHQE01000097.1	7300001	7320000	0.7939119849015224	1017
Mi	Na	VHQE01000097.1	7320001	7340000	0.8009829358347471	896
Mi	Na	VHQE01000097.1	7340001	7360000	0.772193139673132	1034
Mi	Na	VHQE01000097.1	7360001	7380000	0.6695817188276205	1063
Mi	Na	VHQE01000097.1	7380001	7400000	0.7496126768854041	987
Mi	Na	VHQE01000097.1	7400001	7420000	0.8032458107929806	1041
Mi	Na	VHQE01000097.1	7420001	7440000	0.7870277299043333	978
Mi	Na	VHQE01000097.1	7440001	7460000	0.7366709038715706	1099
Mi	Na	VHQE01000097.1	7460001	7480000	0.6619175899225982	1194
Mi	Na	VHQE01000097.1	7480001	7500000	0.8550779633490274	922
Mi	Na	VHQE01000097.1	7500001	7520000	0.8336648364648006	1012
Mi	Na	VHQE01000097.1	7520001	7540000	0.7464057741249113	882
Mi	Na	VHQE01000097.1	7540001	7560000	0.7661262249963561	1109
Mi	Na	VHQE01000097.1	7560001	7580000	0.7824643764497956	1025
Mi	Na	VHQE01000097.1	7580001	7600000	0.8545636020849505	1008
Mi	Na	VHQE01000097.1	7600001	7620000	0.8394136099636612	1103
Mi	Na	VHQE01000097.1	7620001	7640000	0.8047140704599268	1097
Mi	Na	VHQE01000097.1	7640001	7660000	0.819661351306921	1211
Mi	Na	VHQE01000097.1	7660001	7680000	0.7714463618573209	1061
Mi	Na	VHQE01000097.1	7680001	7700000	0.7440127765081662	1068
Mi	Na	VHQE01000097.1	7700001	7720000	0.670972372777078	869
Mi	Na	VHQE01000097.1	7720001	7740000	0.5927206601551199	959
Mi	Na	VHQE01000097.1	7740001	7760000	0.6908794022687069	965
Mi	Na	VHQE01000097.1	7760001	7780000	0.6715296433771507	961
Mi	Na	VHQE01000097.1	7780001	7800000	0.7560519134976605	1109
Mi	Na	VHQE01000097.1	7800001	7820000	0.7411035986140773	1056
Mi	Na	VHQE01000097.1	7820001	7840000	0.7644924680329306	937
Mi	Na	VHQE01000097.1	7840001	7860000	0.7474632429074342	982
Mi	Na	VHQE01000097.1	7860001	7880000	0.8316041806501102	934
Mi	Na	VHQE01000097.1	7880001	7900000	0.7542241903273421	1085
Mi	Na	VHQE01000097.1	7900001	7920000	0.8092615986962015	1002
Mi	Na	VHQE01000097.1	7920001	7940000	0.8020896639994428	986
Mi	Na	VHQE01000097.1	7940001	7960000	0.6820502284208745	996
Mi	Na	VHQE01000097.1	7960001	7980000	0.7676121139949662	731
Mi	Na	VHQE01000097.1	7980001	8000000	0.7278911366188758	852
Mi	Na	VHQE01000097.1	8000001	8020000	0.7893093588191349	921
Mi	Na	VHQE01000097.1	8020001	8040000	0.7914180455290786	994
Mi	Na	VHQE01000097.1	8040001	8060000	0.7423065213420204	1120
Mi	Na	VHQE01000097.1	8060001	8080000	0.7918450609580494	1134
Mi	Na	VHQE01000097.1	8080001	8100000	0.7836985645933016	1027
Mi	Na	VHQE01000097.1	8100001	8120000	0.7920333792366347	900
Mi	Na	VHQE01000097.1	8120001	8140000	0.6649926712026268	888
Mi	Na	VHQE01000097.1	8140001	8160000	0.7502646117381884	920
Mi	Na	VHQE01000097.1	8160001	8180000	0.7680848981727293	1056
Mi	Na	VHQE01000097.1	8180001	8200000	0.7966042240587695	985
Mi	Na	VHQE01000097.1	8200001	8220000	0.6920476220892005	1050
Mi	Na	VHQE01000097.1	8220001	8240000	0.7691781022324956	1024
Mi	Na	VHQE01000097.1	8240001	8260000	0.8034886620670344	1097
Mi	Na	VHQE01000097.1	8260001	8280000	0.7148097022283574	1197
Mi	Na	VHQE01000097.1	8280001	8300000	0.7477574164394573	1034
Mi	Na	VHQE01000097.1	8300001	8320000	0.781403474399164	1116
Mi	Na	VHQE01000097.1	8320001	8340000	0.7220934335894026	933
Mi	Na	VHQE01000097.1	8340001	8360000	0.6544970857820019	909
Mi	Na	VHQE01000097.1	8360001	8380000	0.7655819774718399	885
Mi	Na	VHQE01000097.1	8380001	8400000	0.7892193308550185	914
Mi	Na	VHQE01000097.1	8400001	8420000	0.8638845823258654	936
Mi	Na	VHQE01000097.1	8420001	8440000	0.8152089364044826	920
Mi	Na	VHQE01000097.1	8440001	8460000	0.7741833316983618	769
Mi	Na	VHQE01000097.1	8460001	8480000	0.7559408855393311	860
Mi	Na	VHQE01000097.1	8480001	8500000	0.7439605002916945	857
Mi	Na	VHQE01000097.1	8500001	8520000	0.7718949302778078	896
Mi	Na	VHQE01000097.1	8520001	8540000	0.7417265962429099	1083
Mi	Na	VHQE01000097.1	8540001	8560000	0.7990244914902449	949
Mi	Na	VHQE01000097.1	8560001	8580000	0.8762284093337738	964
Mi	Na	VHQE01000097.1	8580001	8600000	0.8127272727272727	936
Mi	Na	VHQE01000097.1	8600001	8620000	0.7210213881501835	930
Mi	Na	VHQE01000097.1	8620001	8640000	0.7616875916986796	966
Mi	Na	VHQE01000097.1	8640001	8660000	0.8252159761776978	1054
Mi	Na	VHQE01000097.1	8660001	8680000	0.6678313655137887	1136
Mi	Na	VHQE01000097.1	8680001	8700000	0.7533566107349344	993
Mi	Na	VHQE01000097.1	8700001	8720000	0.7543119168221807	1029
Mi	Na	VHQE01000097.1	8720001	8740000	0.7343389123467465	942
Mi	Na	VHQE01000097.1	8740001	8760000	0.721325167037862	1104
Mi	Na	VHQE01000097.1	8760001	8780000	0.7710244951066358	1058
Mi	Na	VHQE01000097.1	8780001	8800000	0.7206178544081535	1052
Mi	Na	VHQE01000097.1	8800001	8820000	0.7267853469420049	905
Mi	Na	VHQE01000097.1	8820001	8840000	0.7051991573536327	851
Mi	Na	VHQE01000097.1	8840001	8860000	0.6497402389510603	953
Mi	Na	VHQE01000097.1	8860001	8880000	0.6934858685247084	1003
Mi	Na	VHQE01000097.1	8880001	8900000	0.8032152426317356	996
Mi	Na	VHQE01000097.1	8900001	8920000	0.8247569069300819	1061
Mi	Na	VHQE01000097.1	8920001	8940000	0.7584435366613584	1112
Mi	Na	VHQE01000097.1	8940001	8960000	0.7741768482087389	849
Mi	Na	VHQE01000097.1	8960001	8980000	0.8387251420454543	973
Mi	Na	VHQE01000097.1	8980001	9000000	0.7775581431869218	1065
Mi	Na	VHQE01000097.1	9000001	9020000	0.7723871638924457	1031
Mi	Na	VHQE01000097.1	9020001	9040000	0.7532792847880405	1047
Mi	Na	VHQE01000097.1	9040001	9060000	0.8052144705688014	947
Mi	Na	VHQE01000097.1	9060001	9080000	0.8103168831168833	1051
Mi	Na	VHQE01000097.1	9080001	9100000	0.7949818181818181	919
Mi	Na	VHQE01000097.1	9100001	9120000	0.7477748572464424	1018
Mi	Na	VHQE01000097.1	9120001	9140000	0.8026106792835418	1038
Mi	Na	VHQE01000097.1	9140001	9160000	0.6058499531152735	1204
Mi	Na	VHQE01000097.1	9160001	9180000	0.692222898708623	1001
Mi	Na	VHQE01000097.1	9180001	9200000	0.701166456075015	937
Mi	Na	VHQE01000097.1	9200001	9220000	0.7450467825301139	1082
Mi	Na	VHQE01000097.1	9220001	9240000	0.8123426394760068	1033
Mi	Na	VHQE01000097.1	9240001	9260000	0.8090008500896381	1028
Mi	Na	VHQE01000097.1	9260001	9280000	0.8203903441191577	959
Mi	Na	VHQE01000097.1	9280001	9300000	0.7489952426755401	931
Mi	Na	VHQE01000097.1	9300001	9320000	0.706970553984362	911
Mi	Na	VHQE01000097.1	9320001	9340000	0.6943380076030311	1068
Mi	Na	VHQE01000097.1	9340001	9360000	0.7754517261706434	950
Mi	Na	VHQE01000097.1	9360001	9380000	0.8305527356740295	1095
Mi	Na	VHQE01000097.1	9380001	9400000	0.7331854777009003	1081
Mi	Na	VHQE01000097.1	9400001	9420000	0.7549192755048898	962
Mi	Na	VHQE01000097.1	9420001	9440000	0.7572940526024801	1100
Mi	Na	VHQE01000097.1	9440001	9460000	0.79364299933643	1081
Mi	Na	VHQE01000097.1	9460001	9480000	0.7697347591956366	997
Mi	Na	VHQE01000097.1	9480001	9500000	0.8143539403563221	987
Mi	Na	VHQE01000097.1	9500001	9520000	0.7346905699895275	962
Mi	Na	VHQE01000097.1	9520001	9540000	0.7506373886554925	958
Mi	Na	VHQE01000097.1	9540001	9560000	0.7649937814628369	1019
Mi	Na	VHQE01000097.1	9560001	9580000	0.8612239449243855	1047
Mi	Na	VHQE01000097.1	9580001	9600000	0.7706141147222727	937
Mi	Na	VHQE01000097.1	9600001	9620000	0.7904891874868781	900
Mi	Na	VHQE01000097.1	9620001	9640000	0.8392124347201939	731
Mi	Na	VHQE01000097.1	9640001	9660000	0.8443978544811808	1199
Mi	Na	VHQE01000097.1	9660001	9680000	0.816105729133252	926
Mi	Na	VHQE01000097.1	9680001	9700000	0.8454729979087219	859
Mi	Na	VHQE01000097.1	9700001	9720000	0.8419067040530208	950
Mi	Na	VHQE01000097.1	9720001	9740000	0.8127896755247729	1080
Mi	Na	VHQE01000097.1	9740001	9760000	0.689625736767225	1011
Mi	Na	VHQE01000097.1	9760001	9780000	0.6048580979222651	764
Mi	Na	VHQE01000097.1	9780001	9800000	0.7031411624526994	1054
Mi	Na	VHQE01000097.1	9800001	9820000	0.7428009679370841	995
Mi	Na	VHQE01000097.1	9820001	9840000	0.8053654761408241	1007
Mi	Na	VHQE01000097.1	9840001	9860000	0.6605369737225045	782
Mi	Na	VHQE01000097.1	9860001	9880000	0.6737584958725032	908
Mi	Na	VHQE01000097.1	9880001	9900000	0.7566070077366152	849
Mi	Na	VHQE01000097.1	9900001	9920000	0.8031575748768017	855
Mi	Na	VHQE01000097.1	9920001	9940000	0.6478207682359931	946
Mi	Na	VHQE01000097.1	9940001	9960000	0.7369646093675474	969
Mi	Na	VHQE01000097.1	9960001	9980000	0.7504636149573564	1083
Mi	Na	VHQE01000097.1	9980001	10000000	0.6524913934985876	1034
Mi	Na	VHQE01000097.1	10000001	10020000	0.7550174721789152	1076
Mi	Na	VHQE01000097.1	10020001	10040000	0.807031898265182	1011
Mi	Na	VHQE01000097.1	10040001	10060000	0.8012419477602242	1013
Mi	Na	VHQE01000097.1	10060001	10080000	0.689378735686958	1138
Mi	Na	VHQE01000097.1	10080001	10100000	0.7013700384122918	1110
Mi	Na	VHQE01000097.1	10100001	10120000	0.7118331587200024	976
Mi	Na	VHQE01000097.1	10120001	10140000	0.7817068321005328	1057
Mi	Na	VHQE01000097.1	10140001	10160000	0.6505112448527084	982
Mi	Na	VHQE01000097.1	10160001	10180000	0.5562899983590416	1220
Mi	Na	VHQE01000097.1	10180001	10200000	0.8335753088793808	1059
Mi	Na	VHQE01000097.1	10200001	10220000	0.7944750228250946	988
Mi	Na	VHQE01000097.1	10220001	10240000	0.7047406496028851	1026
Mi	Na	VHQE01000097.1	10240001	10260000	0.7109354800015995	873
Mi	Na	VHQE01000097.1	10260001	10280000	0.7337752769474238	825
Mi	Na	VHQE01000097.1	10280001	10300000	0.7039089226627783	947
Mi	Na	VHQE01000097.1	10300001	10320000	0.7268467421822055	992
Mi	Na	VHQE01000097.1	10320001	10340000	0.8040838019899882	1034
Mi	Na	VHQE01000097.1	10340001	10360000	0.6601332793011842	1021
Mi	Na	VHQE01000097.1	10360001	10380000	0.6921162444113266	825
Mi	Na	VHQE01000097.1	10380001	10400000	0.7869451822940196	1118
Mi	Na	VHQE01000097.1	10400001	10420000	0.7784981534673779	1196
Mi	Na	VHQE01000097.1	10420001	10440000	0.7670531680310005	1198
Mi	Na	VHQE01000097.1	10440001	10460000	0.7899177671695878	1106
Mi	Na	VHQE01000097.1	10460001	10480000	0.6975598028609208	1093
Mi	Na	VHQE01000097.1	10480001	10500000	0.4944164021065548	1296
Mi	Na	VHQE01000097.1	10500001	10520000	0.7409612713960539	1184
Mi	Na	VHQE01000097.1	10520001	10540000	0.8217881033321324	1002
Mi	Na	VHQE01000097.1	10540001	10560000	0.8097964120137068	995
Mi	Na	VHQE01000097.1	10560001	10580000	0.7459763511896214	1060
Mi	Na	VHQE01000097.1	10580001	10600000	0.8006860714401342	1220
Mi	Na	VHQE01000097.1	10600001	10620000	0.7859492053758494	1288
Mi	Na	VHQE01000097.1	10620001	10640000	0.2575866837537887	968
Mi	Na	VHQE01000097.1	10640001	10660000	0.2000176980174098	355
Mi	Na	VHQE01000097.1	10660001	10680000	0.1467738266737432	44
Mi	Na	VHQE01000097.1	10680001	10700000	0.1523785803237858	48
Mi	Na	VHQE01000097.1	10700001	10720000	0.3375953079178885	28
Mi	Na	VHQE01000097.1	10720001	10740000	0.1444444444444444	17
Mi	Na	VHQE01000097.1	10740001	10760000	0.1875598086124401	5
Mi	Na	VHQE01000364.1	1	20000	0.5345084502979239	755
Mi	Na	VHQE01000364.1	20001	40000	0.6535724774312723	992
Mi	Na	VHQE01000364.1	40001	60000	0.4786533720174806	853
Mi	Na	VHQE01000364.1	60001	80000	0.6013770990483628	763
Mi	Na	VHQE01000364.1	80001	100000	0.5184812134430454	802
Mi	Na	VHQE01000364.1	100001	120000	0.3864316079823797	318
Mi	Na	VHQE01000364.1	120001	140000	0.5688532712148736	929
Mi	Na	VHQE01000364.1	140001	160000	0.7187375490640842	1248
Mi	Na	VHQE01000364.1	160001	180000	0.738373982311766	1159
Mi	Na	VHQE01000364.1	180001	200000	0.631980847435393	1298
Mi	Na	VHQE01000364.1	200001	220000	0.702794239289316	1194
Mi	Na	VHQE01000364.1	220001	240000	0.7207539333287184	960
Mi	Na	VHQE01000364.1	240001	260000	0.7224376985446748	1175
Mi	Na	VHQE01000364.1	260001	280000	0.567440694117057	1116
Mi	Na	VHQE01000364.1	280001	300000	0.6273133311097897	1258
Mi	Na	VHQE01000364.1	300001	320000	0.5122444846916386	1327
Mi	Na	VHQE01000364.1	320001	340000	0.4053718546468196	763
Mi	Na	VHQE01000364.1	340001	360000	0.709811923953338	1035
Mi	Na	VHQE01000364.1	360001	380000	0.6244906549242762	1140
Mi	Na	VHQE01000364.1	380001	400000	0.597235382643108	980
Mi	Na	VHQE01000364.1	400001	420000	0.4921439637171917	818
Mi	Na	VHQE01000364.1	420001	440000	0.5530510074646791	1320
Mi	Na	VHQE01000364.1	440001	460000	0.4088834090157279	804
Mi	Na	VHQE01000364.1	460001	480000	0.3973859807612526	736
Mi	Na	VHQE01000364.1	480001	500000	0.3161327989041957	562
Mi	Na	VHQE01000364.1	500001	520000	0.2294519923406583	62
Mi	Na	VHQE01000364.1	520001	540000	0.347710098465766	464
Mi	Na	VHQE01000364.1	540001	560000	0.300029285026984	542
Mi	Na	VHQE01000364.1	560001	580000	0.434723686985868	641
Mi	Na	VHQE01000364.1	580001	600000	0.7037913947004856	904
Mi	Na	VHQE01000364.1	600001	620000	0.6936077446817304	1034
Mi	Na	VHQE01000364.1	620001	640000	0.5762634121666517	1174
Mi	Na	VHQE01000364.1	640001	660000	0.6202864321937714	1295
Mi	Na	VHQE01000364.1	660001	680000	0.5622128265934575	1191
Mi	Na	VHQE01000364.1	680001	700000	0.7446256014946111	1140
Mi	Na	VHQE01000364.1	700001	720000	0.7516424975686323	1353
Mi	Na	VHQE01000364.1	720001	740000	0.6569406078822319	1351
Mi	Na	VHQE01000364.1	740001	760000	0.7070645328591538	1006
Mi	Na	VHQE01000364.1	760001	780000	0.621658132285736	960
Mi	Na	VHQE01000364.1	780001	800000	0.5546547077736274	899
Mi	Na	VHQE01000364.1	800001	820000	0.3825041544205695	1012
Mi	Na	VHQE01000364.1	820001	840000	0.2852027547740739	677
Mi	Na	VHQE01000364.1	840001	860000	0.539449303629659	1071
Mi	Na	VHQE01000364.1	860001	880000	0.6795073641442357	907
Mi	Na	VHQE01000364.1	880001	900000	0.7389915277987367	1146
Mi	Na	VHQE01000364.1	900001	920000	0.6703761041799473	1004
Mi	Na	VHQE01000364.1	920001	940000	0.5377669902912622	1049
Mi	Na	VHQE01000364.1	940001	960000	0.6761430206459283	1247
Mi	Na	VHQE01000364.1	960001	980000	0.6647186147186146	1057
Mi	Na	VHQE01000364.1	980001	1000000	0.5637572737625343	812
Mi	Na	VHQE01000364.1	1000001	1020000	0.5513549115171327	1177
Mi	Na	VHQE01000364.1	1020001	1040000	0.4888612731172392	1060
Mi	Na	VHQE01000364.1	1040001	1060000	0.4865116045618267	1151
Mi	Na	VHQE01000364.1	1060001	1080000	0.6505821307503331	947
Mi	Na	VHQE01000364.1	1080001	1100000	0.5875838584338665	661
Mi	Na	VHQE01000364.1	1100001	1120000	0.665984989036937	956
Mi	Na	VHQE01000364.1	1120001	1140000	0.5289644643188761	914
Mi	Na	VHQE01000364.1	1140001	1160000	0.6067360350492881	979
Mi	Na	VHQE01000364.1	1160001	1180000	0.6921455053073361	1164
Mi	Na	VHQE01000364.1	1180001	1200000	0.6254044658799752	1112
Mi	Na	VHQE01000364.1	1200001	1220000	0.5712614002951937	744
Mi	Na	VHQE01000364.1	1220001	1240000	0.3918581418581418	531
Mi	Na	VHQE01000364.1	1240001	1260000	0.5966116403748988	900
Mi	Na	VHQE01000364.1	1260001	1280000	0.644447828034035	1036
Mi	Na	VHQE01000364.1	1280001	1300000	0.6453669712597416	1108
Mi	Na	VHQE01000364.1	1300001	1320000	0.6569400393656686	1239
Mi	Na	VHQE01000364.1	1320001	1340000	0.8069222475575006	1169
Mi	Na	VHQE01000364.1	1340001	1360000	0.7562748917748917	999
Mi	Na	VHQE01000364.1	1360001	1380000	0.5235598261029856	1054
Mi	Na	VHQE01000364.1	1380001	1400000	0.6588617919970076	996
Mi	Na	VHQE01000364.1	1400001	1420000	0.6931918917807655	888
Mi	Na	VHQE01000364.1	1420001	1440000	0.6919558318795265	996
Mi	Na	VHQE01000364.1	1440001	1460000	0.7323622108627621	1116
Mi	Na	VHQE01000364.1	1460001	1480000	0.5585282567966432	993
Mi	Na	VHQE01000364.1	1480001	1500000	0.5562907080268029	1083
Mi	Na	VHQE01000364.1	1500001	1520000	0.6610708792257514	1058
Mi	Na	VHQE01000364.1	1520001	1540000	0.7562472651966815	1264
Mi	Na	VHQE01000364.1	1540001	1560000	0.6428875200035076	1338
Mi	Na	VHQE01000364.1	1560001	1580000	0.6737547419350565	1107
Mi	Na	VHQE01000364.1	1580001	1600000	0.7846003682072117	1110
Mi	Na	VHQE01000364.1	1600001	1620000	0.7109227504451546	1126
Mi	Na	VHQE01000364.1	1620001	1640000	0.750674305861613	1054
Mi	Na	VHQE01000364.1	1640001	1660000	0.7536019592979183	920
Mi	Na	VHQE01000364.1	1660001	1680000	0.6856924706288023	1117
Mi	Na	VHQE01000364.1	1680001	1700000	0.6671614908061675	1157
Mi	Na	VHQE01000364.1	1700001	1720000	0.7199979792366565	1039
Mi	Na	VHQE01000364.1	1720001	1740000	0.8233338409217805	1048
Mi	Na	VHQE01000364.1	1740001	1760000	0.7584876443641525	499
Mi	Na	VHQE01000364.1	1760001	1780000	0.8184812415694529	571
Mi	Na	VHQE01000364.1	1780001	1800000	0.7846797938903203	972
Mi	Na	VHQE01000364.1	1800001	1820000	0.6587893149504522	1023
Mi	Na	VHQE01000364.1	1820001	1840000	0.7719624480953241	1068
Mi	Na	VHQE01000364.1	1840001	1860000	0.7313124876907214	1293
Mi	Na	VHQE01000364.1	1860001	1880000	0.7695301689460979	1083
Mi	Na	VHQE01000364.1	1880001	1900000	0.693165999890393	1056
Mi	Na	VHQE01000364.1	1900001	1920000	0.6526414212248715	1000
Mi	Na	VHQE01000364.1	1920001	1940000	0.6993715324938418	888
Mi	Na	VHQE01000364.1	1940001	1960000	0.6492001890961862	979
Mi	Na	VHQE01000364.1	1960001	1980000	0.7519360750242983	1233
Mi	Na	VHQE01000364.1	1980001	2000000	0.7504624494537069	1085
Mi	Na	VHQE01000364.1	2000001	2020000	0.6250208689430378	1079
Mi	Na	VHQE01000364.1	2020001	2040000	0.6041444084769817	1175
Mi	Na	VHQE01000364.1	2040001	2060000	0.7715654185588209	880
Mi	Na	VHQE01000364.1	2060001	2080000	0.7252946712193927	1030
Mi	Na	VHQE01000364.1	2080001	2100000	0.7563114263738143	1070
Mi	Na	VHQE01000364.1	2100001	2120000	0.6414464205578781	889
Mi	Na	VHQE01000364.1	2120001	2140000	0.6104875712196843	622
Mi	Na	VHQE01000364.1	2140001	2160000	0.6138487824400456	1022
Mi	Na	VHQE01000364.1	2160001	2180000	0.7817170226163075	791
Mi	Na	VHQE01000364.1	2180001	2200000	0.7484308885754583	1102
Mi	Na	VHQE01000364.1	2200001	2220000	0.6415506729552513	971
Mi	Na	VHQE01000364.1	2220001	2240000	0.7273509847397938	894
Mi	Na	VHQE01000364.1	2240001	2260000	0.549966605788724	667
Mi	Na	VHQE01000364.1	2260001	2280000	0.546480536615521	980
Mi	Na	VHQE01000364.1	2280001	2300000	0.6657466228550566	1129
Mi	Na	VHQE01000364.1	2300001	2320000	0.5935794939421414	766
Mi	Na	VHQE01000364.1	2320001	2340000	0.4259641699054803	303
Mi	Na	VHQE01000364.1	2340001	2360000	0.5860045423853663	649
Mi	Na	VHQE01000364.1	2360001	2380000	0.676087347545388	907
Mi	Na	VHQE01000364.1	2380001	2400000	0.6969765923801118	926
Mi	Na	VHQE01000364.1	2400001	2420000	0.6342790966994789	917
Mi	Na	VHQE01000364.1	2420001	2440000	0.7713429079064258	994
Mi	Na	VHQE01000364.1	2440001	2460000	0.6526657342657343	1244
Mi	Na	VHQE01000364.1	2460001	2480000	0.6359602268058182	1064
Mi	Na	VHQE01000364.1	2480001	2500000	0.7407404656138109	985
Mi	Na	VHQE01000364.1	2500001	2520000	0.6694722000858211	1125
Mi	Na	VHQE01000364.1	2520001	2540000	0.8089059544153534	1048
Mi	Na	VHQE01000364.1	2540001	2560000	0.8279746511693993	1212
Mi	Na	VHQE01000364.1	2560001	2580000	0.6806484949414499	1122
Mi	Na	VHQE01000364.1	2580001	2600000	0.7679221424377909	1106
Mi	Na	VHQE01000364.1	2600001	2620000	0.6876674630040774	1059
Mi	Na	VHQE01000364.1	2620001	2640000	0.7132599131949571	1054
Mi	Na	VHQE01000364.1	2640001	2660000	0.6107940801838845	1013
Mi	Na	VHQE01000364.1	2660001	2680000	0.6778684828005412	1239
Mi	Na	VHQE01000364.1	2680001	2700000	0.6521382365221812	883
Mi	Na	VHQE01000364.1	2700001	2720000	0.687541139471952	1023
Mi	Na	VHQE01000364.1	2720001	2740000	0.539476997017727	1016
Mi	Na	VHQE01000364.1	2740001	2760000	0.7204736323380391	1011
Mi	Na	VHQE01000364.1	2760001	2780000	0.6989209137969469	940
Mi	Na	VHQE01000364.1	2780001	2800000	0.6588222535516755	952
Mi	Na	VHQE01000364.1	2800001	2820000	0.7167209689414598	1031
Mi	Na	VHQE01000364.1	2820001	2840000	0.7553582137161085	1153
Mi	Na	VHQE01000364.1	2840001	2860000	0.7055653448183428	1296
Mi	Na	VHQE01000364.1	2860001	2880000	0.7938877273928822	1260
Mi	Na	VHQE01000364.1	2880001	2900000	0.7168263024195225	1173
Mi	Na	VHQE01000364.1	2900001	2920000	0.595115467071525	1252
Mi	Na	VHQE01000364.1	2920001	2940000	0.7855655478749655	1300
Mi	Na	VHQE01000364.1	2940001	2960000	0.7281755772941269	1332
Mi	Na	VHQE01000364.1	2960001	2980000	0.7144278394404278	1131
Mi	Na	VHQE01000364.1	2980001	3000000	0.6687006439896761	1475
Mi	Na	VHQE01000364.1	3000001	3020000	0.7927095243783812	1161
Mi	Na	VHQE01000364.1	3020001	3040000	0.8183991434826381	1323
Mi	Na	VHQE01000364.1	3040001	3060000	0.8071912985836273	1225
Mi	Na	VHQE01000364.1	3060001	3080000	0.7628701138457235	1172
Mi	Na	VHQE01000364.1	3080001	3100000	0.7838212918220275	1030
Mi	Na	VHQE01000364.1	3100001	3120000	0.8764784727127825	1393
Mi	Na	VHQE01000364.1	3120001	3140000	0.6450016534153812	1393
Mi	Na	VHQE01000364.1	3140001	3160000	0.7133330245913025	1155
Mi	Na	VHQE01000364.1	3160001	3180000	0.6593946037023114	1317
Mi	Na	VHQE01000364.1	3180001	3200000	0.5100888878680693	1086
Mi	Na	VHQE01000364.1	3200001	3220000	0.1370534967180497	311
Mi	Na	VHQE01000364.1	3220001	3240000	0.1340877760232598	447
Mi	Na	VHQE01000364.1	3240001	3260000	0.1174441558441558	401
Mi	Na	VHQE01000364.1	3260001	3280000	0.625550561716657	1041
Mi	Na	VHQE01000364.1	3280001	3300000	0.6457512165194518	1185
Mi	Na	VHQE01000364.1	3300001	3320000	0.7452221580661947	1178
Mi	Na	VHQE01000364.1	3320001	3340000	0.8371242905598282	1468
