pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Mi	Na	VHQE01000364.1	4040001	4060000	0.013578188605624	17769	46324	3411648	0
Mi	Na	VHQE01000364.1	4060001	4080000	0.0129043727702246	17285	42826	3318720	0
Mi	Na	VHQE01000364.1	4080001	4100000	0.0114204038216802	17549	38480	3369408	0
Mi	Na	VHQE01000364.1	4100001	4120000	0.0137673677155227	18401	48640	3532992	0
Mi	Na	VHQE01000364.1	4120001	4140000	0.0108166224319276	16955	35212	3255360	0
Mi	Na	VHQE01000364.1	4140001	4160000	0.0146570448249811	15884	44700	3049728	0
Mi	Na	VHQE01000364.1	4160001	4180000	0.0084129581151832	19100	30852	3667200	0
Mi	Na	VHQE01000364.1	4180001	4200000	0.0145003067626316	18948	52752	3637992	24
Mi	Na	VHQE01000364.1	4200001	4220000	0.0106170843438426	18555	37824	3562560	0
Mi	Na	VHQE01000364.1	4220001	4240000	0.0084532312598044	19496	31642	3743184	48
Mi	Na	VHQE01000364.1	4240001	4260000	0.0122007366482504	19186	44944	3683712	0
Mi	Na	VHQE01000364.1	4260001	4280000	0.0141196203342669	18209	49364	3496128	0
Mi	Na	VHQE01000364.1	4280001	4300000	0.0117685119827904	19834	44816	3808128	0
Mi	Na	VHQE01000364.1	4300001	4320000	0.0122509083417612	17798	41864	3417216	0
Mi	Na	VHQE01000364.1	4320001	4340000	0.0113967074971766	19185	41980	3683520	0
Mi	Na	VHQE01000364.1	4340001	4360000	0.0141717325227963	18095	49236	3474240	0
Mi	Na	VHQE01000364.1	4360001	4380000	0.0117059275767941	19294	43364	3704448	0
Mi	Na	VHQE01000364.1	4380001	4400000	0.0088949822497748	18873	32232	3623616	0
Mi	Na	VHQE01000364.1	4400001	4420000	0.0091686372394464	19030	33500	3653760	0
Mi	Na	VHQE01000364.1	4420001	4440000	0.0131470687364935	16813	42440	3228096	0
Mi	Na	VHQE01000364.1	4440001	4460000	0.0131293283500054	18194	45864	3493248	0
Mi	Na	VHQE01000364.1	4460001	4480000	0.0106567641763374	18699	38260	3590208	0
Mi	Na	VHQE01000364.1	4480001	4500000	0.0092463693391767	19395	34432	3723840	0
Mi	Na	VHQE01000364.1	4500001	4520000	0.0107780705606792	18216	37696	3497472	0
Mi	Na	VHQE01000364.1	4520001	4540000	0.0093723575173346	19710	35468	3784320	0
Mi	Na	VHQE01000364.1	4540001	4560000	0.0100630591184601	19413	37508	3727296	0
Mi	Na	VHQE01000364.1	4560001	4580000	0.0158535826707974	16745	50968	3214920	120
Mi	Na	VHQE01000364.1	4580001	4600000	0.0108426464014304	18642	38808	3579200	64
Mi	Na	VHQE01000364.1	4600001	4620000	0.012430795684296	17641	42104	3387072	0
Mi	Na	VHQE01000364.1	4620001	4640000	0.0131222207682789	18150	45728	3484776	24
Mi	Na	VHQE01000364.1	4640001	4660000	0.0120612765300399	18350	42494	3523176	24
Mi	Na	VHQE01000364.1	4660001	4680000	0.0110958012518694	18053	38460	3466176	0
Mi	Na	VHQE01000364.1	4680001	4700000	0.0101538122371455	19656	38320	3773952	0
Mi	Na	VHQE01000364.1	4700001	4720000	0.0127415800434462	18567	45422	3564864	0
Mi	Na	VHQE01000364.1	4720001	4740000	0.0139357843550244	19288	51608	3703272	24
Mi	Na	VHQE01000364.1	4740001	4760000	0.011212496133622	19398	41760	3724416	0
Mi	Na	VHQE01000364.1	4760001	4780000	0.011134963436131	16712	35728	3208632	72
Mi	Na	VHQE01000364.1	4780001	4800000	0.0107674977755059	17607	36400	3380544	0
Mi	Na	VHQE01000364.1	4800001	4820000	0.0078215031691155	18512	27800	3554304	0
Mi	Na	VHQE01000364.1	4820001	4840000	0.0110394001304273	17315	36700	3324456	24
Mi	Na	VHQE01000364.1	4840001	4860000	0.0090116973024588	16756	28992	3217152	0
Mi	Na	VHQE01000364.1	4860001	4880000	0.0087860629662132	18232	30756	3500544	0
Mi	Na	VHQE01000364.1	4880001	4900000	0.0113279948928611	18014	39180	3458688	0
Mi	Na	VHQE01000364.1	4900001	4920000	0.0131204611001077	19186	48332	3683712	0
Mi	Na	VHQE01000364.1	4920001	4940000	0.013577727606036	17274	45032	3316608	0
Mi	Na	VHQE01000364.1	4940001	4960000	0.0157480912719069	19210	58084	3688320	0
Mi	Na	VHQE01000364.1	4960001	4980000	0.0116308652080614	15070	33648	2892992	448
Mi	Na	VHQE01000364.1	4980001	5000000	0.0180179559280292	18137	62744	3482304	0
Mi	Na	VHQE01000364.1	5000001	5020000	0.0082417582417582	18837	29808	3616704	0
Mi	Na	VHQE01000364.1	5020001	5040000	0.0106334468801708	18458	37684	3543912	24
Mi	Na	VHQE01000364.1	5040001	5060000	0.0115502168739444	17368	38516	3334656	0
Mi	Na	VHQE01000364.1	5060001	5080000	0.0135365957810231	15612	40576	2997504	0
Mi	Na	VHQE01000364.1	5080001	5100000	0.012809370415258	15677	38556	3009984	0
Mi	Na	VHQE01000364.1	5100001	5120000	0.011180623816805	18312	39310	3515904	0
Mi	Na	VHQE01000364.1	5120001	5140000	0.0154065677196804	18360	54310	3525120	0
Mi	Na	VHQE01000364.1	5140001	5160000	0.0124858934709383	19347	46380	3714592	32
Mi	Na	VHQE01000364.1	5160001	5180000	0.0120980230217312	19373	45000	3719616	0
Mi	Na	VHQE01000364.1	5180001	5200000	0.0164326133462148	14491	45720	2782272	0
Mi	Na	VHQE01000364.1	5200001	5220000	0.0158624312964759	17527	53380	3365184	0
Mi	Na	VHQE01000364.1	5220001	5240000	0.0132428024393703	14102	35856	2707584	0
Mi	Na	VHQE01000364.1	5240001	5260000	0.0136483498111572	16449	43104	3158184	24
Mi	Na	VHQE01000364.1	5260001	5280000	0.0101903632566219	17077	33412	3278784	0
Mi	Na	VHQE01000364.1	5280001	5300000	0.0091426941269578	18111	31792	3477312	0
Mi	Na	VHQE01000364.1	5300001	5320000	0.0129923337592355	18001	44904	3456192	0
Mi	Na	VHQE01000364.1	5320001	5340000	0.0132157976827094	16456	41756	3159552	0
Mi	Na	VHQE01000364.1	5340001	5360000	0.010766793723083	17676	36540	3393768	24
Mi	Na	VHQE01000364.1	5360001	5380000	0.0094045442794888	18052	32596	3465984	0
Mi	Na	VHQE01000364.1	5380001	5400000	0.0099634902129226	16297	31176	3129024	0
Mi	Na	VHQE01000364.1	5400001	5420000	0.0108515872574637	17987	37476	3453504	0
Mi	Na	VHQE01000364.1	5420001	5440000	0.0135906855433291	19554	51024	3754336	32
Mi	Na	VHQE01000364.1	5440001	5460000	0.0150332067891402	18834	54362	3616128	0
Mi	Na	VHQE01000364.1	5460001	5480000	0.0103799584349868	18445	36760	3541440	0
Mi	Na	VHQE01000364.1	5480001	5500000	0.0134051116551672	17972	46256	3450624	0
Mi	Na	VHQE01000364.1	5500001	5520000	0.0075755575504743	18937	27544	3635904	0
Mi	Na	VHQE01000364.1	5520001	5540000	0.0069904151151565	19336	25952	3712512	0
Mi	Na	VHQE01000364.1	5540001	5560000	0.0075653280689905	19249	27960	3695808	0
Mi	Na	VHQE01000364.1	5560001	5580000	0.0108842172918109	19319	40372	3709224	24
Mi	Na	VHQE01000364.1	5580001	5600000	0.0063887867325137	19034	23348	3654528	0
Mi	Na	VHQE01000364.1	5600001	5620000	0.0068651352384925	19176	25276	3681792	0
Mi	Na	VHQE01000364.1	5620001	5640000	0.0089765595200943	19226	33136	3691392	0
Mi	Na	VHQE01000364.1	5640001	5660000	0.0109947406601378	19299	40740	3705408	0
Mi	Na	VHQE01000364.1	5660001	5680000	0.01134851264343	18534	40384	3558528	0
Mi	Na	VHQE01000364.1	5680001	5700000	0.0143329645180814	17624	48500	3383808	0
Mi	Na	VHQE01000364.1	5700001	5720000	0.0091576951723204	19692	34624	3780864	0
Mi	Na	VHQE01000364.1	5720001	5740000	0.009545375648615	18244	33436	3502848	0
Mi	Na	VHQE01000364.1	5740001	5760000	0.0097639193875215	19658	36852	3774304	32
Mi	Na	VHQE01000364.1	5760001	5780000	0.0090621327064857	18718	32568	3593856	0
Mi	Na	VHQE01000364.1	5780001	5800000	0.010707040518756	18403	37832	3533376	0
Mi	Na	VHQE01000364.1	5800001	5820000	0.008337242433719	19186	30712	3683712	0
Mi	Na	VHQE01000364.1	5820001	5840000	0.0085235005346553	17145	28058	3291840	0
Mi	Na	VHQE01000364.1	5840001	5860000	0.0075156594256012	19271	27808	3700008	24
Mi	Na	VHQE01000364.1	5860001	5880000	0.0073462174334416	18272	25772	3508200	24
Mi	Na	VHQE01000364.1	5880001	5900000	0.014790432741049	18741	53220	3598272	0
Mi	Na	VHQE01000364.1	5900001	5920000	0.0098024481617006	19130	36004	3672960	0
Mi	Na	VHQE01000364.1	5920001	5940000	0.0080841395485194	17055	26472	3274560	0
Mi	Na	VHQE01000364.1	5940001	5960000	0.0094023197437894	19255	34760	3696960	0
Mi	Na	VHQE01000364.1	5960001	5980000	0.0091375785231717	16874	29604	3239808	0
Mi	Na	VHQE01000364.1	5980001	6000000	0.0101914507344446	18177	35568	3489984	0
Mi	Na	VHQE01000364.1	6000001	6020000	0.0124905482872617	18956	45460	3639552	0
Mi	Na	VHQE01000364.1	6020001	6040000	0.0150896533563152	17405	50426	3341760	0
Mi	Na	VHQE01000364.1	6040001	6060000	0.0090659905114124	17846	31064	3426432	0
Mi	Na	VHQE01000364.1	6060001	6080000	0.0100659591523769	19128	36968	3672576	0
Mi	Na	VHQE01000364.1	6080001	6100000	0.0075979018178906	18731	27324	3596256	96
Mi	Na	VHQE01000364.1	6100001	6120000	0.0098534006248497	18031	34112	3461952	0
Mi	Na	VHQE01000364.1	6120001	6140000	0.0091536110691316	19851	34888	3811392	0
Mi	Na	VHQE01000364.1	6140001	6160000	0.0101926085256159	17899	35028	3436608	0
Mi	Na	VHQE01000364.1	6160001	6180000	0.0082085020242914	18525	29196	3556800	0
Mi	Na	VHQE01000364.1	6180001	6200000	0.0077803947958725	18575	27748	3566400	0
Mi	Na	VHQE01000364.1	6200001	6220000	0.0103384107904599	19301	38312	3705792	0
Mi	Na	VHQE01000364.1	6220001	6240000	0.00943499425696	18283	33120	3510336	0
Mi	Na	VHQE01000364.1	6240001	6260000	0.0101709187814512	18481	36090	3548352	0
Mi	Na	VHQE01000364.1	6260001	6280000	0.0082093974944629	19264	30364	3698688	0
Mi	Na	VHQE01000364.1	6280001	6300000	0.0082913233593524	18448	29368	3542016	0
Mi	Na	VHQE01000364.1	6300001	6320000	0.0094856824772162	19312	35172	3707904	0
Mi	Na	VHQE01000364.1	6320001	6340000	0.0101238824920861	19165	37252	3679616	64
Mi	Na	VHQE01000364.1	6340001	6360000	0.0101643014022638	19730	38504	3788160	0
Mi	Na	VHQE01000364.1	6360001	6380000	0.0134141682121024	19412	49996	3727104	0
Mi	Na	VHQE01000364.1	6380001	6400000	0.0091571709924737	18956	33328	3639552	0
Mi	Na	VHQE01000364.1	6400001	6420000	0.0088519254473117	18998	32288	3647568	48
Mi	Na	VHQE01000364.1	6420001	6440000	0.0149188372466171	18697	53556	3589824	0
Mi	Na	VHQE01000364.1	6440001	6460000	0.0129620249833904	19003	47292	3648504	72
Mi	Na	VHQE01000364.1	6460001	6480000	0.0097301847301847	18315	34216	3516480	0
Mi	Na	VHQE01000364.1	6480001	6500000	0.0098335971159764	18955	35788	3639360	0
Mi	Na	VHQE01000364.1	6500001	6520000	0.0101253668220265	19310	37540	3707520	0
Mi	Na	VHQE01000364.1	6520001	6540000	0.0110046487165131	19647	41512	3772224	0
Mi	Na	VHQE01000364.1	6540001	6560000	0.0130692120838892	19486	48896	3741312	0
Mi	Na	VHQE01000364.1	6560001	6580000	0.0084377197609001	18960	30716	3640320	0
Mi	Na	VHQE01000364.1	6580001	6600000	0.0095427787367768	18828	34496	3614880	96
Mi	Na	VHQE01000364.1	6600001	6620000	0.0109738668844426	19592	41280	3761664	0
Mi	Na	VHQE01000364.1	6620001	6640000	0.010735366024029	19088	39344	3664896	0
Mi	Na	VHQE01000364.1	6640001	6660000	0.0114236411476355	18496	40568	3551232	0
Mi	Na	VHQE01000364.1	6660001	6680000	0.0097505331226743	19305	36140	3706464	96
Mi	Na	VHQE01000364.1	6680001	6700000	0.0127712295740691	18665	45768	3583680	0
Mi	Na	VHQE01000364.1	6700001	6720000	0.009080944311721	17999	31382	3455808	0
Mi	Na	VHQE01000364.1	6720001	6740000	0.0092983032016967	19802	35352	3801984	0
Mi	Na	VHQE01000364.1	6740001	6760000	0.0097162978761219	18755	34988	3600960	0
Mi	Na	VHQE01000364.1	6760001	6780000	0.0079384374123913	19024	28996	3652608	0
Mi	Na	VHQE01000364.1	6780001	6800000	0.0082458214673176	19664	31132	3775488	0
Mi	Na	VHQE01000364.1	6800001	6820000	0.0081533818903022	19496	30520	3743232	0
Mi	Na	VHQE01000364.1	6820001	6840000	0.00824442926214	19028	30120	3653376	0
Mi	Na	VHQE01000364.1	6840001	6860000	0.0104156524711752	19258	38512	3697512	24
Mi	Na	VHQE01000364.1	6860001	6880000	0.0061557363426174	19806	23408	3802632	120
Mi	Na	VHQE01000364.1	6880001	6900000	0.0103719004740952	19546	38924	3752832	0
Mi	Na	VHQE01000364.1	6900001	6920000	0.0088919196283893	18514	31608	3554688	0
Mi	Na	VHQE01000364.1	6920001	6940000	0.0076528150604417	18999	27916	3647808	0
Mi	Na	VHQE01000364.1	6940001	6960000	0.0101789954573611	19372	37860	3719424	0
Mi	Na	VHQE01000364.1	6960001	6980000	0.0098432758836503	19307	36488	3706896	48
Mi	Na	VHQE01000364.1	6980001	7000000	0.0076303788999225	18932	27736	3634944	0
Mi	Na	VHQE01000364.1	7000001	7020000	0.0067139848784695	19707	25404	3783744	0
Mi	Na	VHQE01000364.1	7020001	7040000	0.0082715435967996	19623	31164	3767616	0
Mi	Na	VHQE01000364.1	7040001	7060000	0.0076427952310195	18844	27652	3618048	0
Mi	Na	VHQE01000364.1	7060001	7080000	0.0082491899085753	17282	27372	3318144	0
Mi	Na	VHQE01000364.1	7080001	7100000	0.0073155129395909	18303	25708	3514176	0
Mi	Na	VHQE01000364.1	7100001	7120000	0.0086617146068204	18982	31568	3644544	0
Mi	Na	VHQE01000364.1	7120001	7140000	0.0080278637229709	19069	29392	3661248	0
Mi	Na	VHQE01000364.1	7140001	7160000	0.0069241707353903	19867	26412	3814464	0
Mi	Na	VHQE01000364.1	7160001	7180000	0.0071107715743493	18162	24796	3487104	0
Mi	Na	VHQE01000364.1	7180001	7200000	0.0090565613598243	19277	33520	3701184	0
Mi	Na	VHQE01000364.1	7200001	7220000	0.0070629896746744	19273	26136	3700416	0
Mi	Na	VHQE01000364.1	7220001	7240000	0.0103942606439277	19526	38968	3748992	0
Mi	Na	VHQE01000364.1	7240001	7260000	0.0084142437514291	18951	30616	3638592	0
Mi	Na	VHQE01000364.1	7260001	7280000	0.0089348379963465	17335	29738	3328320	0
Mi	Na	VHQE01000364.1	7280001	7300000	0.008631087943047	19759	32744	3793728	0
Mi	Na	VHQE01000364.1	7300001	7320000	0.0108203628260036	19146	39776	3676032	0
Mi	Na	VHQE01000364.1	7320001	7340000	0.0116929969346852	17671	39672	3392800	32
Mi	Na	VHQE01000364.1	7340001	7360000	0.0115552691419743	19203	42604	3686976	0
Mi	Na	VHQE01000364.1	7360001	7380000	0.0101091302145519	18426	35764	3537792	0
Mi	Na	VHQE01000364.1	7380001	7400000	0.0123174398625429	17460	41292	3352320	0
Mi	Na	VHQE01000364.1	7400001	7420000	0.0075644972927062	18838	27360	3616896	0
Mi	Na	VHQE01000364.1	7420001	7440000	0.0075677637085715	18717	27196	3593664	0
Mi	Na	VHQE01000364.1	7440001	7460000	0.0076673856846934	19471	28664	3738432	0
Mi	Na	VHQE01000364.1	7460001	7480000	0.0129946494496333	19593	48884	3761856	0
Mi	Na	VHQE01000364.1	7480001	7500000	0.0100427567092543	19724	38032	3787008	0
Mi	Na	VHQE01000364.1	7500001	7520000	0.0112590901403686	19710	42608	3784320	0
Mi	Na	VHQE01000364.1	7520001	7540000	0.0099054551967657	19541	37164	3751872	0
Mi	Na	VHQE01000364.1	7540001	7560000	0.0123979952728464	19321	45992	3709632	0
Mi	Na	VHQE01000364.1	7560001	7580000	0.0066129004418668	19312	24520	3707904	0
Mi	Na	VHQE01000364.1	7580001	7600000	0.0095399305555555	19200	35168	3686400	0
Mi	Na	VHQE01000364.1	7600001	7620000	0.0111876039227662	19646	42200	3772032	0
Mi	Na	VHQE01000364.1	7620001	7640000	0.0110718857896574	16111	34248	3093240	72
Mi	Na	VHQE01000364.1	7640001	7660000	0.0061529049641036	19547	23092	3753024	0
Mi	Na	VHQE01000364.1	7660001	7680000	0.0082708463514545	19204	30496	3687168	0
Mi	Na	VHQE01000364.1	7680001	7700000	0.0099369766036432	19305	36832	3706560	0
Mi	Na	VHQE01000364.1	7700001	7720000	0.0086138442948385	19310	31936	3707520	0
Mi	Na	VHQE01000364.1	7720001	7740000	0.0088073486553932	19101	32300	3667392	0
Mi	Na	VHQE01000364.1	7740001	7760000	0.0087725094266483	18918	31864	3632256	0
Mi	Na	VHQE01000364.1	7760001	7780000	0.0061593430034129	18752	22176	3600384	0
Mi	Na	VHQE01000364.1	7780001	7800000	0.0060225669957686	17725	20496	3403200	0
Mi	Na	VHQE01000364.1	7800001	7820000	0.007761330888132	19085	28440	3664320	0
Mi	Na	VHQE01000364.1	7820001	7840000	0.0104702365125584	19275	38748	3700776	24
Mi	Na	VHQE01000364.1	7840001	7860000	0.0080723110808613	17631	27326	3385152	0
Mi	Na	VHQE01000364.1	7860001	7880000	0.0111048026984035	17393	37084	3339456	0
Mi	Na	VHQE01000364.1	7880001	7900000	0.0087307940151835	16553	27748	3178176	0
Mi	Na	VHQE01000364.1	7900001	7920000	0.0082226683137739	17809	28116	3419328	0
Mi	Na	VHQE01000364.1	7920001	7940000	0.0081910755766841	18511	29112	3554112	0
Mi	Na	VHQE01000364.1	7940001	7960000	0.0085925189800888	18616	30712	3574272	0
Mi	Na	VHQE01000364.1	7960001	7980000	0.0091851013429613	17449	30772	3350208	0
Mi	Na	VHQE01000364.1	7980001	8000000	0.0084672959054147	18382	29884	3529344	0
Mi	Na	VHQE01000364.1	8000001	8020000	0.0068966529388389	18454	24436	3543168	0
Mi	Na	VHQE01000364.1	8020001	8040000	0.008824001283491	18699	31680	3590208	0
Mi	Na	VHQE01000364.1	8040001	8060000	0.0089937002652519	18096	31248	3474432	0
Mi	Na	VHQE01000364.1	8060001	8080000	0.00846285097956	18852	30632	3619584	0
Mi	Na	VHQE01000364.1	8080001	8100000	0.0077479526429518	18357	27308	3524544	0
Mi	Na	VHQE01000364.1	8100001	8120000	0.0087854102351389	18383	31008	3529488	48
Mi	Na	VHQE01000364.1	8120001	8140000	0.0095937137012187	19227	35416	3691584	0
Mi	Na	VHQE01000364.1	8140001	8160000	0.010317055548472	15686	31072	3011712	0
Mi	Na	VHQE01000364.1	8160001	8180000	0.0087344799894936	19354	32456	3715848	120
Mi	Na	VHQE01000364.1	8180001	8200000	0.0087640224358974	18720	31500	3594240	0
Mi	Na	VHQE01000364.1	8200001	8220000	0.008676242578008	18919	31516	3632448	0
Mi	Na	VHQE01000364.1	8220001	8240000	0.0085430748658203	18197	29848	3493824	0
Mi	Na	VHQE01000364.1	8240001	8260000	0.0078181176046121	16399	24616	3148584	24
Mi	Na	VHQE01000364.1	8260001	8280000	0.0094261014477658	19202	34752	3686784	0
Mi	Na	VHQE01000364.1	8280001	8300000	0.0067743355747678	18738	24372	3597696	0
Mi	Na	VHQE01000364.1	8300001	8320000	0.007771164021164	19026	28388	3652992	0
Mi	Na	VHQE01000364.1	8320001	8340000	0.0077818985838606	18807	28100	3610944	0
Mi	Na	VHQE01000364.1	8340001	8360000	0.0073402446600825	18846	26560	3618408	24
Mi	Na	VHQE01000364.1	8360001	8380000	0.007767519062192	19279	28752	3701568	0
Mi	Na	VHQE01000364.1	8380001	8400000	0.008243240890653	19147	30304	3676224	0
Mi	Na	VHQE01000364.1	8400001	8420000	0.0085340411281271	18414	30172	3535488	0
Mi	Na	VHQE01000364.1	8420001	8440000	0.0089444675819371	17108	29380	3284712	24
Mi	Na	VHQE01000364.1	8440001	8460000	0.0117277607228957	19219	43276	3690048	0
Mi	Na	VHQE01000364.1	8460001	8480000	0.0099858587816525	18917	36268	3631936	128
Mi	Na	VHQE01000364.1	8480001	8500000	0.0072520580164641	17857	24864	3428544	0
Mi	Na	VHQE01000364.1	8500001	8520000	0.0077510822510822	19250	28648	3696000	0
Mi	Na	VHQE01000364.1	8520001	8540000	0.0077960333091461	19294	28880	3704448	0
Mi	Na	VHQE01000364.1	8540001	8560000	0.0083042837798272	18216	29044	3497472	0
Mi	Na	VHQE01000364.1	8560001	8580000	0.0089720911949685	18020	31042	3459840	0
Mi	Na	VHQE01000364.1	8580001	8600000	0.008021757218475	18829	29000	3615168	0
Mi	Na	VHQE01000364.1	8600001	8620000	0.0079032434801665	18252	27696	3504384	0
Mi	Na	VHQE01000364.1	8620001	8640000	0.0060547540006809	19580	22762	3759360	0
Mi	Na	VHQE01000364.1	8640001	8660000	0.0088985244628527	19315	33000	3708480	0
Mi	Na	VHQE01000364.1	8660001	8680000	0.011808583106267	18350	41604	3523200	0
Mi	Na	VHQE01000364.1	8680001	8700000	0.0075000898617925	18547	26708	3561024	0
Mi	Na	VHQE01000364.1	8700001	8720000	0.0117178840611837	18044	40596	3464448	0
Mi	Na	VHQE01000364.1	8720001	8740000	0.0093060661764705	19584	34992	3760128	0
Mi	Na	VHQE01000364.1	8740001	8760000	0.0083164887184271	19294	30808	3704448	0
Mi	Na	VHQE01000364.1	8760001	8780000	0.0103976194207895	19141	38212	3675072	0
Mi	Na	VHQE01000364.1	8780001	8800000	0.0086390182793422	18892	31336	3627264	0
Mi	Na	VHQE01000364.1	8800001	8820000	0.0074171772180621	19097	27196	3666624	0
Mi	Na	VHQE01000364.1	8820001	8840000	0.0072260057016154	18942	26280	3636864	0
Mi	Na	VHQE01000364.1	8840001	8860000	0.0114629921950363	19005	41828	3648960	0
Mi	Na	VHQE01000364.1	8860001	8880000	0.0103147360691292	19519	38656	3747648	0
Mi	Na	VHQE01000364.1	8880001	8900000	0.0102099026777368	18187	35652	3491904	0
Mi	Na	VHQE01000364.1	8900001	8920000	0.0104323696206166	18574	37204	3566208	0
Mi	Na	VHQE01000364.1	8920001	8940000	0.0090427203189668	15383	26708	2953536	0
Mi	Na	VHQE01000364.1	8940001	8960000	0.010880346214062	18736	39140	3597312	0
Mi	Na	VHQE01000364.1	8960001	8980000	0.0081914977834072	15790	24834	3031680	0
Mi	Na	VHQE01000364.1	8980001	9000000	0.0063807474395293	18356	22488	3524352	0
Mi	Na	VHQE01000364.1	9000001	9020000	0.0108559892071755	17481	36436	3356304	48
Mi	Na	VHQE01000364.1	9020001	9040000	0.0108254915461709	17428	36224	3346176	0
Mi	Na	VHQE01000364.1	9040001	9060000	0.0131446204972998	16851	42528	3235392	0
Mi	Na	VHQE01000364.1	9060001	9080000	0.0065899665964432	17563	22222	3372096	0
Mi	Na	VHQE01000364.1	9080001	9100000	0.0079183098311026	16736	25444	3213312	0
Mi	Na	VHQE01000364.1	9100001	9120000	0.0112808129888599	16876	36552	3240192	0
Mi	Na	VHQE01000364.1	9120001	9140000	0.0079429795709534	18242	27820	3502464	0
Mi	Na	VHQE01000364.1	9140001	9160000	0.0100838568794859	18623	36056	3575616	0
Mi	Na	VHQE01000364.1	9160001	9180000	0.0097516799664006	19048	35664	3657216	0
Mi	Na	VHQE01000364.1	9180001	9200000	0.0074973426037255	19129	27536	3672768	0
Mi	Na	VHQE01000364.1	9200001	9220000	0.008375102993683	18205	29274	3495360	0
Mi	Na	VHQE01000364.1	9220001	9240000	0.0079787234042553	19035	29160	3654720	0
Mi	Na	VHQE01000364.1	9240001	9260000	0.00701542503602	19665	26488	3775680	0
Mi	Na	VHQE01000364.1	9260001	9280000	0.0061420304654922	19585	23096	3760320	0
Mi	Na	VHQE01000364.1	9280001	9300000	0.0072716656861172	18697	26104	3589824	0
Mi	Na	VHQE01000364.1	9300001	9320000	0.0071622305926095	18020	24780	3459816	24
Mi	Na	VHQE01000364.1	9320001	9340000	0.0064394708779769	19693	24348	3781056	0
Mi	Na	VHQE01000364.1	9340001	9360000	0.0280461687362286	10117	54478	1942440	24
Mi	Na	VHQE01000364.1	9360001	9380000	0.0799198613818496	4810	73798	923400	120
Mi	Na	VHQE01000364.1	9380001	9400000	0.2263466850828729	181	7866	34752	0
Mi	Na	VHQE01000364.1	9400001	9420000	NA	0	NA	NA	NA
Mi	Na	VHQE01000364.1	9420001	9440000	0.3101986434108527	86	5122	16512	0
Mi	Na	VHQE01000364.1	9440001	9460000	0.1952013465447154	656	24586	125952	0
Mi	Na	VHQE01000364.1	9460001	9480000	NA	0	NA	NA	NA
Mi	Na	VHQE01000364.1	9480001	9500000	0.2723577235772357	41	2144	7872	0
Mi	Na	VHQE01000364.1	9500001	9520000	0.1451719576719576	63	1756	12096	0
Mi	Na	VHQE01000364.1	9520001	9540000	0.1490530303030303	440	12592	84480	0
Mi	Na	VHQE01000364.1	9540001	9560000	0.3320833333333333	150	9564	28800	0
Mi	Na	VHQE01000364.1	9560001	9580000	0.1067666855058315	3244	66496	622816	32
Mi	Na	VHQE01000364.1	9580001	9600000	0.1418711285327138	1722	46906	330624	0
Mi	Na	VHQE01000364.1	9600001	9620000	0.1585298042704626	562	17106	107904	0
Mi	Na	VHQE01000364.1	9620001	9640000	0.1179259950248756	1206	27306	231552	0
Mi	Na	VHQE01000364.1	9640001	9660000	0.1447686798296554	861	23932	165312	0
Mi	Na	VHQE01000364.1	9660001	9680000	0.1452546296296296	432	12048	82944	0
Mi	Na	VHQE01000364.1	9680001	9700000	0.3031586021505376	155	9022	29760	0
Mi	Na	VHQE01000364.1	9700001	9720000	0.1445215311004784	871	24164	167200	32
Mi	Na	VHQE01000364.1	9720001	9740000	0.0777650303620266	1798	26842	345168	48
Mi	Na	VHQE01000366.1	1	20000	0.1958333333333333	10	376	1920	0
Mi	Na	VHQE01000366.1	20001	40000	0.0281395348837209	269	1452	51600	48
Mi	Na	VHQE01000366.1	40001	60000	0.1840753424657534	438	15480	84096	0
Mi	Na	VHQE01000366.1	60001	80000	0.1164746879989013	2428	54280	466024	152
Mi	Na	VHQE01000366.1	80001	100000	0.0458813344875807	5945	52364	1141292	148
Mi	Na	VHQE01000366.1	100001	120000	0.0092951073249505	18371	32786	3527232	0
Mi	Na	VHQE01000366.1	120001	140000	0.0085187171167207	18183	29740	3491136	0
Mi	Na	VHQE01000366.1	140001	160000	0.0166315318768365	13045	41656	2504640	0
Mi	Na	VHQE01000366.1	160001	180000	0.0086300655542312	16780	27804	3221760	0
Mi	Na	VHQE01000366.1	180001	200000	0.0097051217181087	17787	33144	3415104	0
Mi	Na	VHQE01000366.1	200001	220000	0.0076139840735883	17539	25640	3367488	0
Mi	Na	VHQE01000366.1	220001	240000	0.0089682598096614	18682	32168	3586872	72
Mi	Na	VHQE01000366.1	240001	260000	0.0077637823519673	18121	27012	3479232	0
Mi	Na	VHQE01000366.1	260001	280000	0.0078012659826668	17154	25694	3293568	0
Mi	Na	VHQE01000366.1	280001	300000	0.0101401374933897	9455	18408	1815360	0
Mi	Na	VHQE01000366.1	300001	320000	0.0104239700851976	15689	31400	3012288	0
Mi	Na	VHQE01000366.1	320001	340000	0.0091666666666666	16550	29128	3177600	0
Mi	Na	VHQE01000366.1	340001	360000	0.0085639130512122	18739	30812	3597888	0
Mi	Na	VHQE01000366.1	360001	380000	0.0087384197636034	18782	31512	3606144	0
Mi	Na	VHQE01000366.1	380001	400000	0.0094049780198266	18729	33820	3595968	0
